date,reviewer_id,content_category,shift,region,decision_outcome,correct_decision,processing_time_mins,sla_breached
2024-03-10,REV_001,Hate Speech,Afternoon,EMEA,Removed,True,7.66,False
2024-03-10,REV_012,Child Safety,Night,EMEA,Escalated,True,11.7,True
2024-03-10,REV_017,Bullying,Night,EMEA,Escalated,True,14.35,True
2024-03-10,REV_014,Hate Speech,Afternoon,AMER,Kept,True,14.19,True
2024-03-10,REV_012,Violence,Night,APAC,Escalated,False,1.77,False
2024-03-10,REV_006,Self Harm,Night,APAC,Escalated,True,11.64,True
2024-03-10,REV_014,Bullying,Morning,APAC,Kept,True,10.67,True
2024-03-10,REV_011,Bullying,Afternoon,AMER,Escalated,True,10.52,True
2024-03-10,REV_011,Animal Cruelty,Night,EMEA,Removed,True,10.89,True
2024-03-10,REV_018,Violence,Night,AMER,Removed,True,11.57,True
2024-03-10,REV_019,Bullying,Afternoon,EMEA,Escalated,True,11.64,True
2024-03-10,REV_002,Bullying,Morning,AMER,Removed,True,13.15,True
2024-03-10,REV_014,Self Harm,Afternoon,EMEA,Removed,True,2.03,False
2024-03-10,REV_009,Bullying,Morning,AMER,Kept,True,13.03,True
2024-03-10,REV_013,Animal Cruelty,Morning,EMEA,Escalated,True,14.98,True
2024-03-10,REV_019,Self Harm,Afternoon,APAC,Escalated,True,12.18,True
2024-03-10,REV_010,Animal Cruelty,Afternoon,EMEA,Removed,True,3.11,False
2024-03-10,REV_014,Violence,Night,EMEA,Escalated,True,5.32,False
2024-03-10,REV_001,Violence,Morning,APAC,Kept,True,12.36,True
2024-03-10,REV_016,Child Safety,Afternoon,APAC,Removed,True,7.5,False
2024-03-10,REV_013,Self Harm,Afternoon,EMEA,Removed,True,13.97,True
2024-03-10,REV_008,Bullying,Afternoon,AMER,Escalated,True,11.31,True
2024-03-10,REV_012,Hate Speech,Morning,EMEA,Removed,True,11.13,True
2024-03-10,REV_011,Self Harm,Night,EMEA,Removed,True,14.79,True
2024-03-10,REV_008,Hate Speech,Night,APAC,Escalated,False,13.45,True
2024-03-10,REV_009,Child Safety,Afternoon,EMEA,Escalated,True,6.36,False
2024-03-10,REV_018,Child Safety,Afternoon,APAC,Kept,True,2.9,False
2024-03-10,REV_017,Bullying,Morning,EMEA,Removed,True,5.93,False
2024-03-10,REV_009,Animal Cruelty,Afternoon,EMEA,Removed,True,5.71,False
2024-03-10,REV_019,Hate Speech,Morning,AMER,Removed,False,11.46,True
2024-03-10,REV_017,Violence,Night,APAC,Kept,True,11.41,True
2024-03-10,REV_009,Bullying,Afternoon,EMEA,Removed,True,9.1,False
2024-03-10,REV_018,Child Safety,Afternoon,EMEA,Removed,True,10.79,True
2024-03-10,REV_002,Bullying,Night,APAC,Kept,True,2.61,False
2024-03-10,REV_016,Violence,Morning,EMEA,Escalated,True,9.42,False
2024-03-10,REV_013,Violence,Afternoon,EMEA,Kept,True,4.43,False
2024-03-10,REV_013,Hate Speech,Night,APAC,Kept,True,2.47,False
2024-03-10,REV_001,Child Safety,Afternoon,AMER,Removed,True,5.01,False
2024-03-10,REV_009,Animal Cruelty,Night,AMER,Removed,True,2.47,False
2024-03-10,REV_015,Child Safety,Afternoon,EMEA,Escalated,True,12.12,True
2024-03-10,REV_018,Animal Cruelty,Morning,EMEA,Escalated,True,6.23,False
2024-03-10,REV_009,Bullying,Morning,AMER,Removed,True,3.82,False
2024-03-10,REV_001,Hate Speech,Night,APAC,Escalated,True,9.31,False
2024-03-10,REV_012,Self Harm,Night,EMEA,Removed,True,13.14,True
2024-03-10,REV_015,Child Safety,Afternoon,EMEA,Removed,False,13.99,True
2024-03-10,REV_003,Violence,Morning,AMER,Kept,True,2.08,False
2024-03-10,REV_006,Hate Speech,Morning,EMEA,Escalated,True,10.05,True
2024-03-10,REV_014,Hate Speech,Morning,AMER,Removed,True,7.88,False
2024-03-10,REV_010,Hate Speech,Afternoon,APAC,Kept,True,12.98,True
2024-03-10,REV_007,Hate Speech,Afternoon,AMER,Kept,False,8.99,False
2024-03-10,REV_018,Animal Cruelty,Afternoon,APAC,Removed,False,12.11,True
2024-03-10,REV_020,Bullying,Afternoon,AMER,Removed,True,2.03,False
2024-03-10,REV_019,Animal Cruelty,Afternoon,EMEA,Removed,True,10.59,True
2024-03-10,REV_003,Child Safety,Morning,APAC,Removed,True,11.97,True
2024-03-10,REV_006,Self Harm,Afternoon,EMEA,Escalated,False,2.3,False
2024-03-10,REV_003,Animal Cruelty,Night,APAC,Removed,False,9.71,False
2024-03-10,REV_004,Violence,Afternoon,EMEA,Kept,True,5.78,False
2024-03-10,REV_006,Bullying,Night,AMER,Escalated,True,6.54,False
2024-03-10,REV_016,Self Harm,Morning,AMER,Kept,False,14.41,True
2024-03-10,REV_010,Bullying,Afternoon,AMER,Kept,True,1.62,False
2024-03-10,REV_003,Self Harm,Night,EMEA,Kept,False,2.91,False
2024-03-11,REV_002,Child Safety,Afternoon,EMEA,Kept,True,9.36,False
2024-03-11,REV_006,Violence,Morning,EMEA,Escalated,True,2.55,False
2024-03-11,REV_005,Animal Cruelty,Night,EMEA,Escalated,False,12.02,True
2024-03-11,REV_017,Bullying,Morning,EMEA,Escalated,True,2.44,False
2024-03-11,REV_004,Violence,Afternoon,APAC,Removed,True,14.58,True
2024-03-11,REV_016,Violence,Night,APAC,Escalated,True,1.82,False
2024-03-11,REV_012,Child Safety,Afternoon,EMEA,Removed,True,7.69,False
2024-03-11,REV_019,Hate Speech,Afternoon,APAC,Kept,True,10.66,True
2024-03-11,REV_003,Hate Speech,Night,EMEA,Escalated,False,8.32,False
2024-03-11,REV_009,Bullying,Night,AMER,Escalated,True,2.66,False
2024-03-11,REV_013,Hate Speech,Night,AMER,Escalated,True,7.45,False
2024-03-11,REV_017,Animal Cruelty,Morning,EMEA,Kept,True,8.8,False
2024-03-11,REV_014,Self Harm,Morning,EMEA,Escalated,True,4.18,False
2024-03-11,REV_014,Animal Cruelty,Afternoon,EMEA,Escalated,True,6.2,False
2024-03-11,REV_003,Bullying,Morning,APAC,Escalated,True,5.43,False
2024-03-11,REV_020,Bullying,Night,APAC,Kept,False,9.22,False
2024-03-11,REV_004,Self Harm,Afternoon,APAC,Removed,True,1.75,False
2024-03-11,REV_007,Bullying,Morning,AMER,Removed,True,14.19,True
2024-03-11,REV_005,Bullying,Afternoon,EMEA,Kept,True,3.3,False
2024-03-11,REV_017,Self Harm,Morning,APAC,Escalated,True,11.74,True
2024-03-11,REV_010,Hate Speech,Morning,AMER,Kept,True,4.07,False
2024-03-11,REV_009,Self Harm,Night,EMEA,Escalated,True,3.69,False
2024-03-11,REV_014,Bullying,Afternoon,AMER,Removed,True,6.3,False
2024-03-11,REV_019,Animal Cruelty,Afternoon,APAC,Removed,True,9.24,False
2024-03-11,REV_004,Animal Cruelty,Afternoon,EMEA,Removed,True,11.91,True
2024-03-11,REV_011,Child Safety,Night,EMEA,Kept,True,11.18,True
2024-03-11,REV_004,Animal Cruelty,Night,AMER,Kept,True,4.57,False
2024-03-11,REV_005,Animal Cruelty,Morning,AMER,Kept,True,6.76,False
2024-03-11,REV_005,Hate Speech,Morning,EMEA,Escalated,True,2.21,False
2024-03-11,REV_004,Self Harm,Night,AMER,Kept,True,4.03,False
2024-03-11,REV_018,Violence,Night,AMER,Escalated,False,10.75,True
2024-03-11,REV_003,Self Harm,Night,EMEA,Kept,False,9.23,False
2024-03-11,REV_018,Animal Cruelty,Afternoon,EMEA,Escalated,True,3.22,False
2024-03-11,REV_017,Bullying,Morning,AMER,Removed,True,1.72,False
2024-03-11,REV_017,Bullying,Night,APAC,Kept,True,12.38,True
2024-03-11,REV_005,Animal Cruelty,Afternoon,APAC,Removed,True,4.16,False
2024-03-11,REV_020,Hate Speech,Night,AMER,Removed,False,12.84,True
2024-03-11,REV_008,Bullying,Night,AMER,Escalated,True,8.85,False
2024-03-11,REV_011,Animal Cruelty,Morning,AMER,Removed,True,12.34,True
2024-03-11,REV_011,Animal Cruelty,Afternoon,AMER,Escalated,True,10.94,True
2024-03-11,REV_016,Bullying,Night,APAC,Removed,True,6.31,False
2024-03-11,REV_019,Self Harm,Night,APAC,Kept,True,2.53,False
2024-03-11,REV_013,Self Harm,Afternoon,EMEA,Escalated,True,7.97,False
2024-03-11,REV_010,Bullying,Night,EMEA,Escalated,True,7.78,False
2024-03-11,REV_017,Violence,Afternoon,AMER,Kept,True,5.09,False
2024-03-11,REV_018,Child Safety,Night,AMER,Kept,False,9.74,False
2024-03-11,REV_002,Violence,Afternoon,AMER,Removed,True,8.52,False
2024-03-11,REV_005,Bullying,Morning,AMER,Kept,True,9.37,False
2024-03-11,REV_016,Hate Speech,Afternoon,AMER,Removed,True,6.05,False
2024-03-11,REV_010,Violence,Morning,APAC,Escalated,True,9.27,False
2024-03-11,REV_013,Violence,Afternoon,AMER,Kept,True,14.17,True
2024-03-11,REV_019,Animal Cruelty,Night,AMER,Escalated,True,12.56,True
2024-03-11,REV_007,Bullying,Morning,AMER,Kept,True,11.62,True
2024-03-11,REV_007,Self Harm,Night,EMEA,Removed,True,13.69,True
2024-03-11,REV_006,Animal Cruelty,Night,APAC,Kept,False,9.61,False
2024-03-11,REV_011,Animal Cruelty,Morning,EMEA,Kept,True,2.37,False
2024-03-11,REV_017,Self Harm,Morning,EMEA,Removed,True,8.14,False
2024-03-11,REV_001,Animal Cruelty,Night,EMEA,Escalated,True,2.92,False
2024-03-11,REV_018,Child Safety,Afternoon,APAC,Kept,True,6.56,False
2024-03-11,REV_020,Violence,Morning,AMER,Removed,True,11.31,True
2024-03-11,REV_013,Hate Speech,Morning,AMER,Escalated,True,8.52,False
2024-03-11,REV_006,Self Harm,Morning,AMER,Escalated,True,10.28,True
2024-03-11,REV_003,Violence,Morning,AMER,Removed,True,2.24,False
2024-03-11,REV_016,Self Harm,Morning,EMEA,Kept,True,14.45,True
2024-03-11,REV_006,Child Safety,Afternoon,EMEA,Removed,True,2.12,False
2024-03-11,REV_014,Child Safety,Afternoon,EMEA,Removed,True,4.6,False
2024-03-11,REV_015,Animal Cruelty,Night,EMEA,Escalated,True,4.95,False
2024-03-11,REV_005,Bullying,Morning,EMEA,Removed,False,11.41,True
2024-03-11,REV_001,Violence,Morning,APAC,Removed,False,2.11,False
2024-03-11,REV_014,Self Harm,Morning,AMER,Kept,True,13.32,True
2024-03-11,REV_003,Bullying,Morning,AMER,Removed,True,3.29,False
2024-03-11,REV_011,Hate Speech,Night,EMEA,Escalated,False,7.81,False
2024-03-11,REV_018,Animal Cruelty,Afternoon,EMEA,Escalated,True,5.0,False
2024-03-11,REV_006,Child Safety,Morning,AMER,Removed,False,2.4,False
2024-03-11,REV_016,Child Safety,Morning,AMER,Escalated,True,10.8,True
2024-03-11,REV_015,Self Harm,Afternoon,AMER,Kept,True,3.87,False
2024-03-11,REV_001,Self Harm,Afternoon,AMER,Escalated,False,9.46,False
2024-03-11,REV_015,Bullying,Morning,EMEA,Kept,True,12.87,True
2024-03-11,REV_009,Bullying,Night,APAC,Removed,True,13.63,True
2024-03-11,REV_001,Animal Cruelty,Afternoon,AMER,Escalated,True,13.54,True
2024-03-11,REV_016,Hate Speech,Afternoon,EMEA,Removed,True,8.44,False
2024-03-11,REV_001,Child Safety,Afternoon,EMEA,Removed,False,14.54,True
2024-03-11,REV_008,Child Safety,Morning,APAC,Removed,True,13.41,True
2024-03-11,REV_017,Hate Speech,Morning,AMER,Kept,True,14.82,True
2024-03-11,REV_002,Child Safety,Afternoon,EMEA,Removed,True,10.04,True
2024-03-11,REV_015,Bullying,Morning,AMER,Kept,False,4.55,False
2024-03-11,REV_012,Child Safety,Afternoon,EMEA,Kept,False,5.76,False
2024-03-11,REV_018,Violence,Afternoon,AMER,Removed,True,8.27,False
2024-03-11,REV_018,Animal Cruelty,Morning,EMEA,Kept,True,3.61,False
2024-03-11,REV_017,Bullying,Afternoon,EMEA,Removed,True,7.03,False
2024-03-11,REV_013,Hate Speech,Morning,AMER,Kept,True,4.82,False
2024-03-11,REV_002,Violence,Morning,AMER,Escalated,True,13.35,True
2024-03-11,REV_008,Animal Cruelty,Morning,EMEA,Escalated,True,13.57,True
2024-03-11,REV_009,Hate Speech,Morning,APAC,Removed,True,4.82,False
2024-03-11,REV_016,Violence,Afternoon,EMEA,Kept,True,14.44,True
2024-03-11,REV_006,Animal Cruelty,Afternoon,APAC,Kept,True,8.18,False
2024-03-11,REV_014,Self Harm,Afternoon,EMEA,Kept,True,10.95,True
2024-03-11,REV_019,Violence,Morning,AMER,Kept,True,5.94,False
2024-03-11,REV_014,Child Safety,Afternoon,AMER,Kept,True,6.32,False
2024-03-11,REV_011,Bullying,Night,EMEA,Escalated,True,2.12,False
2024-03-11,REV_010,Animal Cruelty,Afternoon,APAC,Removed,True,8.2,False
2024-03-11,REV_013,Self Harm,Afternoon,APAC,Removed,True,14.88,True
2024-03-11,REV_013,Bullying,Afternoon,APAC,Kept,True,12.16,True
2024-03-11,REV_003,Animal Cruelty,Night,EMEA,Escalated,True,2.77,False
2024-03-11,REV_005,Bullying,Afternoon,APAC,Kept,False,1.52,False
2024-03-11,REV_001,Self Harm,Night,APAC,Escalated,True,11.98,True
2024-03-11,REV_016,Bullying,Afternoon,AMER,Removed,True,3.94,False
2024-03-11,REV_007,Child Safety,Morning,AMER,Removed,True,10.46,True
2024-03-11,REV_012,Bullying,Morning,EMEA,Removed,True,4.35,False
2024-03-11,REV_003,Animal Cruelty,Morning,AMER,Removed,True,13.11,True
2024-03-11,REV_013,Hate Speech,Afternoon,EMEA,Kept,True,1.9,False
2024-03-11,REV_017,Child Safety,Morning,AMER,Removed,True,2.33,False
2024-03-11,REV_007,Self Harm,Night,APAC,Removed,True,11.4,True
2024-03-11,REV_005,Animal Cruelty,Night,EMEA,Kept,True,13.8,True
2024-03-11,REV_017,Violence,Morning,AMER,Removed,True,6.07,False
2024-03-11,REV_010,Violence,Afternoon,APAC,Removed,True,1.87,False
2024-03-11,REV_007,Self Harm,Night,EMEA,Escalated,True,3.75,False
2024-03-11,REV_015,Hate Speech,Night,EMEA,Kept,True,2.63,False
2024-03-11,REV_005,Bullying,Morning,APAC,Escalated,True,4.26,False
2024-03-11,REV_016,Violence,Afternoon,AMER,Removed,True,14.65,True
2024-03-11,REV_004,Animal Cruelty,Night,APAC,Escalated,True,6.24,False
2024-03-11,REV_020,Self Harm,Morning,EMEA,Removed,True,4.68,False
2024-03-11,REV_014,Self Harm,Afternoon,APAC,Kept,True,7.37,False
2024-03-11,REV_004,Animal Cruelty,Night,APAC,Kept,True,4.72,False
2024-03-11,REV_006,Self Harm,Night,EMEA,Kept,True,7.07,False
2024-03-11,REV_004,Self Harm,Night,APAC,Kept,True,7.55,False
2024-03-11,REV_004,Hate Speech,Night,EMEA,Kept,False,7.6,False
2024-03-11,REV_017,Self Harm,Night,EMEA,Kept,True,7.02,False
2024-03-11,REV_004,Child Safety,Afternoon,AMER,Escalated,True,4.66,False
2024-03-11,REV_011,Self Harm,Morning,APAC,Escalated,True,11.53,True
2024-03-11,REV_014,Hate Speech,Night,EMEA,Escalated,True,10.93,True
2024-03-11,REV_007,Animal Cruelty,Night,APAC,Removed,True,10.82,True
2024-03-11,REV_017,Hate Speech,Morning,APAC,Removed,False,9.97,False
2024-03-11,REV_019,Violence,Morning,AMER,Escalated,True,14.53,True
2024-03-11,REV_017,Bullying,Afternoon,EMEA,Kept,True,12.63,True
2024-03-11,REV_007,Hate Speech,Morning,EMEA,Kept,False,4.61,False
2024-03-11,REV_009,Child Safety,Morning,AMER,Removed,True,13.42,True
2024-03-11,REV_007,Animal Cruelty,Afternoon,AMER,Removed,True,14.45,True
2024-03-11,REV_001,Self Harm,Morning,EMEA,Escalated,True,9.52,False
2024-03-11,REV_017,Animal Cruelty,Afternoon,EMEA,Escalated,True,13.05,True
2024-03-11,REV_007,Bullying,Afternoon,EMEA,Escalated,True,4.22,False
2024-03-11,REV_002,Child Safety,Afternoon,AMER,Removed,True,7.75,False
2024-03-11,REV_005,Violence,Afternoon,EMEA,Kept,True,10.13,True
2024-03-11,REV_002,Self Harm,Night,APAC,Escalated,True,4.3,False
2024-03-11,REV_007,Violence,Morning,EMEA,Removed,True,14.2,True
2024-03-11,REV_011,Violence,Afternoon,EMEA,Kept,True,2.54,False
2024-03-11,REV_006,Hate Speech,Night,APAC,Removed,True,3.11,False
2024-03-11,REV_004,Animal Cruelty,Night,AMER,Kept,True,10.43,True
2024-03-11,REV_007,Hate Speech,Morning,APAC,Escalated,False,12.22,True
2024-03-11,REV_018,Hate Speech,Night,AMER,Escalated,True,9.63,False
2024-03-11,REV_013,Violence,Afternoon,APAC,Escalated,True,4.12,False
2024-03-11,REV_004,Violence,Morning,APAC,Kept,True,7.47,False
2024-03-11,REV_012,Child Safety,Night,APAC,Kept,True,4.3,False
2024-03-11,REV_016,Animal Cruelty,Night,AMER,Escalated,True,8.16,False
2024-03-11,REV_008,Self Harm,Afternoon,AMER,Removed,True,13.35,True
2024-03-11,REV_020,Hate Speech,Night,EMEA,Escalated,False,3.36,False
2024-03-11,REV_009,Bullying,Night,EMEA,Kept,True,4.17,False
2024-03-11,REV_019,Child Safety,Night,APAC,Removed,True,1.98,False
2024-03-11,REV_018,Self Harm,Night,EMEA,Escalated,True,3.59,False
2024-03-11,REV_012,Animal Cruelty,Night,EMEA,Kept,True,3.09,False
2024-03-11,REV_011,Animal Cruelty,Afternoon,EMEA,Escalated,True,8.04,False
2024-03-11,REV_001,Self Harm,Night,AMER,Escalated,True,8.28,False
2024-03-11,REV_001,Child Safety,Night,APAC,Removed,True,11.66,True
2024-03-11,REV_018,Hate Speech,Afternoon,APAC,Removed,True,14.4,True
2024-03-11,REV_019,Self Harm,Night,AMER,Escalated,False,4.27,False
2024-03-11,REV_003,Hate Speech,Morning,EMEA,Kept,False,13.37,True
2024-03-11,REV_016,Child Safety,Afternoon,EMEA,Escalated,True,4.22,False
2024-03-11,REV_017,Bullying,Morning,EMEA,Kept,True,9.51,False
2024-03-11,REV_003,Animal Cruelty,Night,EMEA,Escalated,True,11.46,True
2024-03-11,REV_006,Child Safety,Morning,APAC,Kept,True,6.42,False
2024-03-11,REV_010,Hate Speech,Night,APAC,Escalated,True,12.44,True
2024-03-11,REV_016,Violence,Afternoon,EMEA,Removed,True,2.84,False
2024-03-11,REV_011,Hate Speech,Morning,EMEA,Escalated,False,6.42,False
2024-03-11,REV_008,Hate Speech,Afternoon,EMEA,Removed,True,2.59,False
2024-03-11,REV_008,Animal Cruelty,Afternoon,APAC,Removed,True,11.31,True
2024-03-11,REV_003,Animal Cruelty,Night,EMEA,Removed,True,2.99,False
2024-03-11,REV_010,Hate Speech,Afternoon,AMER,Escalated,False,3.48,False
2024-03-11,REV_007,Bullying,Night,AMER,Removed,True,14.56,True
2024-03-11,REV_009,Bullying,Night,EMEA,Removed,False,8.0,False
2024-03-11,REV_006,Hate Speech,Night,APAC,Escalated,True,5.61,False
2024-03-11,REV_018,Animal Cruelty,Afternoon,EMEA,Escalated,True,8.89,False
2024-03-11,REV_009,Bullying,Morning,APAC,Escalated,False,6.95,False
2024-03-11,REV_014,Self Harm,Night,APAC,Escalated,True,3.04,False
2024-03-11,REV_003,Violence,Morning,EMEA,Removed,True,2.53,False
2024-03-11,REV_011,Child Safety,Night,AMER,Removed,True,5.95,False
2024-03-11,REV_016,Animal Cruelty,Night,APAC,Kept,True,3.2,False
2024-03-11,REV_005,Animal Cruelty,Night,AMER,Kept,True,6.68,False
2024-03-11,REV_013,Violence,Night,EMEA,Removed,True,2.19,False
2024-03-11,REV_001,Hate Speech,Night,EMEA,Removed,True,10.1,True
2024-03-11,REV_001,Animal Cruelty,Afternoon,EMEA,Kept,True,11.37,True
2024-03-11,REV_004,Self Harm,Morning,AMER,Escalated,False,12.27,True
2024-03-11,REV_014,Animal Cruelty,Night,APAC,Escalated,False,2.41,False
2024-03-11,REV_003,Child Safety,Morning,EMEA,Kept,False,5.64,False
2024-03-11,REV_013,Child Safety,Afternoon,EMEA,Escalated,True,14.06,True
2024-03-11,REV_016,Self Harm,Afternoon,EMEA,Kept,True,12.11,True
2024-03-11,REV_014,Self Harm,Night,APAC,Kept,True,10.78,True
2024-03-11,REV_006,Hate Speech,Afternoon,APAC,Kept,False,8.99,False
2024-03-11,REV_007,Hate Speech,Night,APAC,Escalated,True,4.23,False
2024-03-11,REV_018,Hate Speech,Morning,APAC,Removed,True,2.94,False
2024-03-11,REV_016,Bullying,Morning,EMEA,Escalated,True,7.26,False
2024-03-11,REV_001,Child Safety,Afternoon,AMER,Escalated,True,11.35,True
2024-03-11,REV_015,Child Safety,Morning,EMEA,Escalated,True,4.02,False
2024-03-11,REV_003,Child Safety,Morning,APAC,Kept,True,11.68,True
2024-03-11,REV_005,Bullying,Morning,EMEA,Escalated,True,2.02,False
2024-03-11,REV_020,Bullying,Afternoon,EMEA,Kept,True,2.64,False
2024-03-11,REV_007,Self Harm,Afternoon,APAC,Escalated,True,7.4,False
2024-03-11,REV_010,Violence,Night,APAC,Escalated,True,8.06,False
2024-03-11,REV_003,Animal Cruelty,Afternoon,AMER,Kept,False,12.79,True
2024-03-11,REV_002,Animal Cruelty,Afternoon,EMEA,Escalated,True,9.76,False
2024-03-11,REV_005,Child Safety,Afternoon,APAC,Kept,True,14.51,True
2024-03-11,REV_004,Self Harm,Morning,AMER,Kept,True,11.05,True
2024-03-11,REV_010,Self Harm,Night,APAC,Escalated,True,1.65,False
2024-03-11,REV_013,Child Safety,Morning,AMER,Removed,True,7.37,False
2024-03-11,REV_013,Animal Cruelty,Night,AMER,Removed,False,7.89,False
2024-03-11,REV_017,Bullying,Night,AMER,Removed,True,2.06,False
2024-03-11,REV_003,Violence,Night,APAC,Kept,True,8.27,False
2024-03-11,REV_002,Animal Cruelty,Morning,AMER,Kept,True,11.02,True
2024-03-11,REV_005,Bullying,Afternoon,EMEA,Escalated,True,14.34,True
2024-03-11,REV_018,Animal Cruelty,Morning,EMEA,Escalated,True,9.05,False
2024-03-11,REV_008,Violence,Afternoon,AMER,Kept,True,5.45,False
2024-03-11,REV_006,Violence,Afternoon,AMER,Escalated,True,2.54,False
2024-03-11,REV_011,Self Harm,Afternoon,EMEA,Removed,True,2.86,False
2024-03-11,REV_018,Child Safety,Night,AMER,Removed,True,7.29,False
2024-03-11,REV_020,Hate Speech,Afternoon,AMER,Escalated,True,4.89,False
2024-03-11,REV_013,Violence,Morning,APAC,Removed,True,5.9,False
2024-03-11,REV_014,Hate Speech,Afternoon,AMER,Escalated,True,4.02,False
2024-03-11,REV_004,Violence,Morning,EMEA,Removed,True,13.74,True
2024-03-11,REV_011,Hate Speech,Afternoon,EMEA,Kept,True,4.12,False
2024-03-11,REV_002,Child Safety,Afternoon,EMEA,Kept,True,11.55,True
2024-03-11,REV_008,Self Harm,Night,APAC,Removed,True,10.46,True
2024-03-11,REV_007,Self Harm,Morning,AMER,Escalated,True,1.74,False
2024-03-11,REV_009,Bullying,Afternoon,EMEA,Kept,False,10.33,True
2024-03-11,REV_020,Child Safety,Afternoon,AMER,Kept,True,11.7,True
2024-03-11,REV_008,Hate Speech,Night,AMER,Removed,True,9.97,False
2024-03-11,REV_007,Child Safety,Afternoon,APAC,Kept,True,4.94,False
2024-03-11,REV_014,Hate Speech,Afternoon,APAC,Kept,True,6.18,False
2024-03-11,REV_004,Animal Cruelty,Night,EMEA,Kept,True,8.11,False
2024-03-11,REV_003,Bullying,Afternoon,AMER,Removed,True,13.52,True
2024-03-11,REV_009,Child Safety,Night,APAC,Removed,True,1.75,False
2024-03-11,REV_014,Child Safety,Morning,AMER,Kept,False,3.83,False
2024-03-11,REV_017,Bullying,Morning,EMEA,Kept,True,14.13,True
2024-03-11,REV_018,Animal Cruelty,Morning,APAC,Escalated,True,11.02,True
2024-03-11,REV_002,Self Harm,Afternoon,AMER,Kept,True,14.36,True
2024-03-11,REV_013,Bullying,Afternoon,EMEA,Removed,True,10.43,True
2024-03-11,REV_014,Violence,Night,APAC,Escalated,False,13.59,True
2024-03-11,REV_001,Self Harm,Morning,EMEA,Removed,True,3.55,False
2024-03-11,REV_007,Self Harm,Afternoon,APAC,Kept,True,10.85,True
2024-03-11,REV_007,Self Harm,Morning,AMER,Kept,True,12.92,True
2024-03-11,REV_006,Child Safety,Afternoon,APAC,Escalated,True,8.42,False
2024-03-11,REV_020,Bullying,Night,APAC,Kept,True,4.61,False
2024-03-11,REV_020,Violence,Afternoon,EMEA,Kept,True,11.49,True
2024-03-11,REV_008,Self Harm,Afternoon,AMER,Escalated,True,13.56,True
2024-03-11,REV_004,Child Safety,Night,EMEA,Kept,True,5.84,False
2024-03-11,REV_008,Self Harm,Night,EMEA,Escalated,False,7.71,False
2024-03-11,REV_016,Violence,Morning,EMEA,Escalated,True,6.41,False
2024-03-11,REV_016,Child Safety,Morning,APAC,Kept,True,2.19,False
2024-03-11,REV_005,Bullying,Afternoon,APAC,Removed,False,7.72,False
2024-03-11,REV_008,Self Harm,Night,EMEA,Kept,True,5.24,False
2024-03-11,REV_003,Child Safety,Afternoon,EMEA,Kept,True,6.01,False
2024-03-11,REV_007,Child Safety,Morning,AMER,Kept,True,1.87,False
2024-03-11,REV_020,Hate Speech,Morning,EMEA,Kept,True,10.56,True
2024-03-11,REV_005,Hate Speech,Morning,AMER,Removed,True,14.06,True
2024-03-11,REV_001,Animal Cruelty,Morning,AMER,Escalated,True,3.64,False
2024-03-11,REV_018,Self Harm,Night,APAC,Kept,True,11.7,True
2024-03-11,REV_013,Violence,Morning,APAC,Kept,True,6.44,False
2024-03-11,REV_017,Self Harm,Night,APAC,Escalated,True,14.66,True
2024-03-11,REV_009,Hate Speech,Night,AMER,Kept,True,12.15,True
2024-03-11,REV_005,Child Safety,Afternoon,EMEA,Escalated,True,4.18,False
2024-03-11,REV_013,Bullying,Afternoon,APAC,Escalated,True,13.94,True
2024-03-11,REV_004,Animal Cruelty,Night,EMEA,Kept,True,12.65,True
2024-03-11,REV_010,Violence,Night,AMER,Kept,True,1.7,False
2024-03-11,REV_013,Violence,Afternoon,APAC,Escalated,True,14.95,True
2024-03-11,REV_014,Self Harm,Morning,AMER,Kept,True,14.22,True
2024-03-11,REV_007,Self Harm,Night,APAC,Removed,True,13.88,True
2024-03-11,REV_001,Bullying,Afternoon,EMEA,Removed,True,6.82,False
2024-03-11,REV_008,Hate Speech,Morning,APAC,Removed,False,10.3,True
2024-03-11,REV_019,Self Harm,Afternoon,EMEA,Escalated,True,2.74,False
2024-03-11,REV_018,Self Harm,Morning,APAC,Removed,True,8.76,False
2024-03-11,REV_002,Bullying,Night,AMER,Removed,True,13.49,True
2024-03-11,REV_011,Violence,Afternoon,EMEA,Removed,True,8.48,False
2024-03-11,REV_018,Violence,Afternoon,AMER,Removed,True,9.5,False
2024-03-11,REV_018,Hate Speech,Morning,APAC,Removed,False,2.79,False
2024-03-11,REV_013,Violence,Morning,APAC,Removed,True,14.02,True
2024-03-11,REV_011,Violence,Night,AMER,Escalated,True,13.05,True
2024-03-11,REV_011,Animal Cruelty,Morning,APAC,Kept,True,6.76,False
2024-03-11,REV_016,Child Safety,Night,AMER,Kept,True,1.92,False
2024-03-11,REV_010,Animal Cruelty,Night,EMEA,Removed,True,6.35,False
2024-03-11,REV_006,Violence,Night,AMER,Removed,True,6.55,False
2024-03-11,REV_015,Animal Cruelty,Night,APAC,Kept,True,3.94,False
2024-03-11,REV_017,Violence,Night,AMER,Removed,True,10.01,True
2024-03-11,REV_008,Violence,Morning,EMEA,Escalated,True,14.49,True
2024-03-11,REV_016,Hate Speech,Afternoon,APAC,Escalated,False,10.62,True
2024-03-11,REV_015,Animal Cruelty,Afternoon,APAC,Removed,True,7.65,False
